Timestamp;Fecha;Hora;Movimiento;AF3/theta,;AF3/alpha,;AF3/betaL,;AF3/betaH,;AF3/gamma,;F7/theta,;F7/alpha,;F7/betaL,;F7/betaH,;F7/gamma,;F3/theta,;F3/alpha,;F3/betaL,;F3/betaH,;F3/gamma,;FC5/theta,;FC5/alpha,;FC5/betaL,;FC5/betaH,;FC5/gamma,;T7/theta,;T7/alpha,;T7/betaL,;T7/betaH,;T7/gamma,;P7/theta,;P7/alpha,;P7/betaL,;P7/betaH,;P7/gamma,;O1/theta,;O1/alpha,;O1/betaL,;O1/betaH,;O1/gamma,;O2/theta,;O2/alpha,;O2/betaL,;O2/betaH,;O2/gamma,;P8/theta,;P8/alpha,;P8/betaL,;P8/betaH,;P8/gamma,;T8/theta,;T8/alpha,;T8/betaL,;T8/betaH,;T8/gamma,;FC6/theta,;FC6/alpha,;FC6/betaL,;FC6/betaH,;FC6/gamma,;F4/theta,;F4/alpha,;F4/betaL,;F4/betaH,;F4/gamma,;F8/theta,;F8/alpha,;F8/betaL,;F8/betaH,;F8/gamma,;AF4/theta,;AF4/alpha,;AF4/betaL,;AF4/betaH,;AF4/gamma
1716315270;21/05/2024;18:14:30;Izquierda;7,02,;4,263,;1,107,;1,591,;1,084,;6,65,;3,816,;0,713,;1,538,;1,256,;5,933,;2,867,;1,06,;1,044,;0,803,;5,973,;3,32,;0,941,;1,459,;1,091,;3,889,;3,213,;0,931,;1,717,;1,334,;3,203,;2,758,;0,918,;2,209,;2,751,;2,554,;2,871,;1,176,;2,977,;1,581,;1,859,;2,652,;1,429,;1,526,;1,619,;1,33,;1,277,;0,492,;1,009,;0,692,;2,855,;4,801,;2,704,;4,195,;3,477,;2,786,;2,272,;1,001,;1,225,;0,699,;4,976,;3,63,;1,462,;1,32,;0,873,;3,293,;2,799,;1,212,;1,405,;1,068,;3,222,;2,054,;1,191,;1,156,;0,696
1716315271;21/05/2024;18:14:31;Izquierda;6,584,;4,287,;1,129,;1,424,;1,025,;6,169,;3,937,;0,717,;1,311,;1,184,;5,72,;2,86,;1,026,;0,97,;0,752,;5,565,;3,378,;0,96,;1,246,;1,006,;3,91,;3,38,;0,909,;1,501,;1,312,;3,292,;2,581,;0,87,;1,958,;2,518,;2,553,;3,009,;1,099,;2,8,;1,516,;1,803,;2,813,;1,206,;1,405,;1,554,;1,315,;1,33,;0,488,;0,987,;0,677,;2,631,;4,893,;2,946,;4,098,;3,445,;2,659,;2,364,;0,982,;1,076,;0,678,;4,632,;3,477,;1,372,;1,189,;0,84,;3,344,;2,92,;1,163,;1,187,;1,04,;3,281,;2,079,;1,181,;1,051,;0,671
1716315271;21/05/2024;18:14:31;Izquierda;6,138,;4,229,;1,129,;1,302,;0,911,;5,697,;3,902,;0,717,;1,154,;1,045,;5,536,;2,829,;0,961,;0,931,;0,661,;5,155,;3,338,;0,981,;1,096,;0,869,;4,016,;3,419,;0,877,;1,389,;1,226,;3,62,;2,505,;0,876,;1,834,;2,209,;2,638,;3,098,;1,073,;2,586,;1,404,;1,84,;3,027,;1,075,;1,326,;1,403,;1,31,;1,337,;0,497,;0,907,;0,623,;2,381,;4,718,;3,307,;4,128,;3,28,;2,499,;2,331,;0,956,;0,942,;0,639,;4,258,;3,22,;1,253,;1,06,;0,764,;3,433,;2,941,;1,12,;1,021,;0,976,;3,482,;2,154,;1,128,;0,96,;0,613
1716315271;21/05/2024;18:14:31;Izquierda;5,82,;4,011,;1,128,;1,249,;0,786,;5,438,;3,68,;0,73,;1,095,;0,888,;5,489,;2,724,;0,896,;0,936,;0,562,;4,904,;3,135,;1,011,;1,043,;0,728,;4,285,;3,264,;0,842,;1,409,;1,109,;4,111,;2,45,;0,92,;1,867,;1,93,;2,816,;3,025,;1,103,;2,374,;1,287,;1,975,;3,175,;1,008,;1,31,;1,229,;1,337,;1,294,;0,508,;0,791,;0,546,;2,175,;4,267,;3,686,;4,252,;3,042,;2,401,;2,145,;0,93,;0,857,;0,597,;3,958,;2,854,;1,14,;0,965,;0,678,;3,607,;2,816,;1,089,;0,953,;0,908,;3,855,;2,186,;1,05,;0,897,;0,549
1716315271;21/05/2024;18:14:31;Izquierda;5,704,;3,671,;1,124,;1,255,;0,694,;5,475,;3,338,;0,75,;1,125,;0,758,;5,6,;2,555,;0,844,;0,967,;0,485,;4,883,;2,788,;1,039,;1,078,;0,626,;4,715,;2,951,;0,806,;1,536,;0,996,;4,626,;2,334,;0,969,;2,013,;1,761,;3,048,;2,773,;1,14,;2,186,;1,2,;2,19,;3,207,;0,956,;1,372,;1,09,;1,394,;1,228,;0,507,;0,672,;0,472,;2,054,;3,634,;3,997,;4,426,;2,828,;2,436,;1,87,;0,904,;0,83,;0,565,;3,786,;2,455,;1,047,;0,916,;0,615,;3,882,;2,613,;1,068,;0,986,;0,864,;4,367,;2,141,;0,967,;0,862,;0,508
1716315271;21/05/2024;18:14:31;Izquierda;5,745,;3,285,;1,144,;1,29,;0,657,;5,718,;2,979,;0,793,;1,205,;0,676,;5,777,;2,344,;0,833,;1,001,;0,445,;5,04,;2,372,;1,084,;1,159,;0,576,;5,218,;2,58,;0,812,;1,701,;0,897,;5,024,;2,128,;1,023,;2,184,;1,722,;3,272,;2,429,;1,16,;2,028,;1,154,;2,446,;3,153,;0,918,;1,508,;1,012,;1,451,;1,177,;0,501,;0,58,;0,416,;2,033,;2,977,;4,249,;4,597,;2,711,;2,609,;1,618,;0,887,;0,849,;0,546,;3,729,;2,125,;1,008,;0,916,;0,589,;4,203,;2,452,;1,082,;1,093,;0,854,;4,921,;2,036,;0,934,;0,85,;0,502
1716315271;21/05/2024;18:14:31;Izquierda;5,823,;2,939,;1,234,;1,35,;0,674,;5,936,;2,693,;0,906,;1,305,;0,637,;5,87,;2,117,;0,89,;1,036,;0,441,;5,206,;1,987,;1,191,;1,247,;0,571,;5,658,;2,261,;0,917,;1,837,;0,809,;5,191,;1,878,;1,104,;2,325,;1,78,;3,446,;2,154,;1,2,;1,918,;1,151,;2,715,;3,064,;0,918,;1,704,;0,983,;1,476,;1,163,;0,497,;0,531,;0,389,;2,102,;2,39,;4,427,;4,714,;2,707,;2,863,;1,465,;0,898,;0,902,;0,537,;3,719,;1,932,;1,056,;0,965,;0,596,;4,469,;2,398,;1,15,;1,246,;0,87,;5,363,;1,908,;1,012,;0,867,;0,526
1716315271;21/05/2024;18:14:31;Izquierda;5,799,;2,729,;1,444,;1,454,;0,729,;5,886,;2,536,;1,157,;1,415,;0,629,;5,729,;1,932,;1,043,;1,091,;0,466,;5,173,;1,723,;1,426,;1,333,;0,59,;5,838,;2,058,;1,193,;1,907,;0,726,;5,06,;1,699,;1,245,;2,449,;1,898,;3,512,;2,085,;1,311,;1,862,;1,198,;3,043,;3,001,;1,001,;1,944,;0,984,;1,448,;1,184,;0,508,;0,526,;0,385,;2,24,;1,934,;4,514,;4,695,;2,772,;3,101,;1,437,;0,965,;0,981,;0,532,;3,677,;1,904,;1,202,;1,064,;0,623,;4,538,;2,457,;1,295,;1,428,;0,899,;5,552,;1,816,;1,237,;0,924,;0,568
1716315271;21/05/2024;18:14:31;Izquierda;5,632,;2,706,;1,807,;1,622,;0,801,;5,484,;2,516,;1,602,;1,541,;0,642,;5,354,;1,84,;1,309,;1,191,;0,508,;4,859,;1,613,;1,839,;1,427,;0,616,;5,671,;1,969,;1,675,;1,906,;0,655,;4,652,;1,667,;1,482,;2,618,;2,067,;3,442,;2,239,;1,546,;1,854,;1,301,;3,478,;2,981,;1,219,;2,203,;1,003,;1,38,;1,213,;0,547,;0,553,;0,4,;2,473,;1,643,;4,523,;4,473,;2,84,;3,229,;1,516,;1,117,;1,083,;0,536,;3,576,;2,011,;1,44,;1,207,;0,655,;4,356,;2,595,;1,537,;1,625,;0,934,;5,425,;1,816,;1,608,;1,024,;0,618
1716315272;21/05/2024;18:14:32;Izquierda;5,499,;2,901,;2,285,;1,857,;0,876,;4,909,;2,621,;2,218,;1,696,;0,683,;4,886,;1,877,;1,659,;1,344,;0,564,;4,381,;1,659,;2,403,;1,545,;0,651,;5,219,;1,975,;2,302,;1,853,;0,621,;4,014,;1,787,;1,809,;2,903,;2,292,;3,231,;2,591,;1,909,;1,901,;1,455,;4,061,;2,997,;1,573,;2,462,;1,04,;1,299,;1,234,;0,617,;0,595,;0,428,;2,784,;1,566,;4,485,;4,082,;2,879,;3,226,;1,651,;1,343,;1,202,;0,557,;3,508,;2,212,;1,732,;1,382,;0,688,;4,036,;2,778,;1,846,;1,83,;0,985,;5,144,;1,966,;2,047,;1,16,;0,677
1716315272;21/05/2024;18:14:32;Izquierda;5,525,;3,356,;2,764,;2,127,;0,956,;4,324,;2,87,;2,876,;1,876,;0,767,;4,431,;2,08,;2,012,;1,524,;0,632,;3,865,;1,875,;2,996,;1,691,;0,71,;4,559,;2,074,;2,951,;1,781,;0,656,;3,207,;2,03,;2,216,;3,308,;2,564,;2,901,;3,092,;2,356,;2,005,;1,627,;4,64,;3,056,;2,001,;2,704,;1,097,;1,23,;1,252,;0,704,;0,638,;0,469,;3,139,;1,777,;4,429,;3,671,;2,914,;3,095,;1,8,;1,581,;1,332,;0,608,;3,547,;2,491,;2,008,;1,567,;0,725,;3,761,;3,032,;2,149,;2,034,;1,069,;4,91,;2,323,;2,432,;1,312,;0,755
1716315272;21/05/2024;18:14:32;Izquierda;5,906,;4,151,;3,078,;2,376,;1,047,;3,951,;3,359,;3,369,;2,055,;0,898,;4,133,;2,497,;2,251,;1,685,;0,718,;3,494,;2,335,;3,426,;1,846,;0,807,;3,892,;2,374,;3,454,;1,726,;0,78,;2,491,;2,396,;2,654,;3,744,;2,853,;2,579,;3,745,;2,802,;2,168,;1,767,;5,126,;3,265,;2,39,;2,909,;1,168,;1,287,;1,311,;0,783,;0,677,;0,522,;3,441,;2,366,;4,364,;3,432,;3,007,;2,902,;1,976,;1,736,;1,461,;0,693,;3,731,;2,865,;2,174,;1,743,;0,771,;3,78,;3,498,;2,333,;2,227,;1,196,;4,967,;2,96,;2,627,;1,458,;0,857
1716315272;21/05/2024;18:14:32;Izquierda;6,67,;5,292,;3,076,;2,564,;1,154,;3,862,;4,189,;3,487,;2,201,;1,059,;4,059,;3,113,;2,266,;1,791,;0,821,;3,321,;3,099,;3,506,;1,994,;0,94,;3,349,;3,028,;3,637,;1,732,;0,982,;2,021,;2,906,;3,034,;4,065,;3,125,;2,327,;4,586,;3,142,;2,38,;1,825,;5,305,;3,785,;2,622,;3,067,;1,239,;1,562,;1,469,;0,823,;0,719,;0,582,;3,614,;3,425,;4,275,;3,492,;3,211,;2,712,;2,241,;1,723,;1,58,;0,799,;3,994,;3,322,;2,146,;1,899,;0,833,;4,185,;4,339,;2,289,;2,402,;1,361,;5,361,;3,875,;2,543,;1,583,;0,975
1716315272;21/05/2024;18:14:32;Izquierda;7,809,;6,646,;2,74,;2,696,;1,274,;4,091,;5,349,;3,174,;2,313,;1,218,;4,264,;3,849,;2,031,;1,845,;0,936,;3,399,;4,141,;3,185,;2,142,;1,095,;3,095,;4,061,;3,44,;1,848,;1,222,;1,883,;3,547,;3,271,;4,162,;3,364,;2,197,;5,599,;3,306,;2,629,;1,794,;5,146,;4,725,;2,65,;3,172,;1,298,;2,18,;1,749,;0,816,;0,787,;0,646,;3,61,;4,905,;4,205,;3,914,;3,547,;2,656,;2,64,;1,545,;1,69,;0,904,;4,311,;3,833,;1,923,;2,046,;0,91,;4,996,;5,568,;2,022,;2,567,;1,537,;6,072,;4,935,;2,204,;1,686,;1,09
1716315272;21/05/2024;18:14:32;Izquierda;9,085,;7,943,;2,201,;2,813,;1,392,;4,482,;6,651,;2,556,;2,417,;1,344,;4,68,;4,564,;1,626,;1,88,;1,052,;3,63,;5,295,;2,577,;2,31,;1,248,;3,06,;5,291,;2,957,;2,097,;1,448,;1,976,;4,245,;3,328,;4,047,;3,569,;2,113,;6,646,;3,274,;2,887,;1,707,;4,672,;6,01,;2,5,;3,229,;1,347,;3,114,;2,105,;0,772,;0,909,;0,717,;3,427,;6,527,;4,193,;4,651,;3,999,;2,771,;3,157,;1,28,;1,799,;0,982,;4,659,;4,347,;1,582,;2,199,;0,993,;5,953,;6,973,;1,645,;2,729,;1,688,;6,863,;5,897,;1,733,;1,777,;1,176
1716315272;21/05/2024;18:14:32;Izquierda;10,166,;8,856,;1,681,;2,953,;1,487,;4,875,;7,765,;1,887,;2,539,;1,411,;5,187,;5,084,;1,2,;1,929,;1,149,;3,91,;6,291,;1,906,;2,507,;1,37,;3,175,;6,384,;2,375,;2,446,;1,607,;2,198,;4,843,;3,202,;3,842,;3,735,;2,02,;7,477,;3,079,;3,099,;1,618,;4,016,;7,344,;2,237,;3,253,;1,393,;4,181,;2,427,;0,709,;1,092,;0,798,;3,068,;7,87,;4,244,;5,552,;4,514,;2,995,;3,688,;1,051,;1,912,;1,017,;4,995,;4,785,;1,246,;2,364,;1,069,;6,698,;8,157,;1,32,;2,881,;1,779,;7,441,;6,5,;1,305,;1,871,;1,216
1716315272;21/05/2024;18:14:32;Izquierda;10,796,;9,123,;1,373,;3,12,;1,533,;5,187,;8,341,;1,421,;2,682,;1,414,;5,667,;5,266,;0,891,;2,008,;1,204,;4,179,;6,853,;1,398,;2,714,;1,436,;3,366,;6,977,;1,888,;2,829,;1,673,;2,491,;5,18,;2,924,;3,694,;3,843,;1,918,;7,827,;2,787,;3,202,;1,57,;3,419,;8,338,;1,932,;3,27,;1,442,;5,111,;2,594,;0,637,;1,311,;0,882,;2,59,;8,508,;4,399,;6,424,;4,996,;3,23,;4,08,;0,952,;2,019,;1,009,;5,307,;5,067,;1,024,;2,521,;1,119,;6,949,;8,712,;1,172,;3,002,;1,788,;7,614,;6,58,;1,063,;1,966,;1,202
1716315272;21/05/2024;18:14:32;Izquierda;10,805,;8,685,;1,363,;3,27,;1,509,;5,355,;8,189,;1,313,;2,811,;1,362,;5,963,;5,065,;0,784,;2,095,;1,199,;4,37,;6,828,;1,193,;2,89,;1,433,;3,509,;6,885,;1,636,;3,172,;1,657,;2,787,;5,206,;2,543,;3,687,;3,853,;1,826,;7,566,;2,479,;3,161,;1,564,;3,082,;8,687,;1,634,;3,305,;1,495,;5,587,;2,544,;0,564,;1,515,;0,951,;2,131,;8,25,;4,709,;7,141,;5,341,;3,384,;4,204,;1,018,;2,096,;0,968,;5,579,;5,149,;0,974,;2,626,;1,126,;6,61,;8,427,;1,248,;3,05,;1,717,;7,364,;6,16,;1,069,;2,045,;1,137
1716315273;21/05/2024;18:14:33;Izquierda;10,184,;7,712,;1,622,;3,33,;1,42,;5,366,;7,373,;1,564,;2,877,;1,286,;5,983,;4,552,;0,89,;2,148,;1,135,;4,443,;6,246,;1,298,;2,981,;1,367,;3,583,;6,178,;1,655,;3,407,;1,604,;3,031,;4,98,;2,125,;3,802,;3,723,;1,792,;6,761,;2,214,;2,986,;1,57,;3,116,;8,294,;1,364,;3,345,;1,54,;5,45,;2,302,;0,504,;1,65,;0,985,;1,811,;7,251,;5,246,;7,651,;5,467,;3,399,;4,017,;1,218,;2,11,;0,912,;5,753,;5,02,;1,097,;2,632,;1,087,;5,81,;7,412,;1,528,;2,99,;1,588,;6,813,;5,421,;1,305,;2,078,;1,041
1716315273;21/05/2024;18:14:33;Izquierda;9,104,;6,489,;2,012,;3,245,;1,293,;5,232,;6,158,;2,016,;2,842,;1,217,;5,704,;3,862,;1,138,;2,127,;1,036,;4,4,;5,292,;1,595,;2,957,;1,269,;3,624,;5,111,;1,856,;3,501,;1,568,;3,208,;4,626,;1,72,;3,93,;3,435,;1,894,;5,629,;1,993,;2,736,;1,557,;3,485,;7,276,;1,123,;3,358,;1,565,;4,759,;1,961,;0,456,;1,679,;0,973,;1,724,;5,886,;5,923,;7,961,;5,343,;3,283,;3,572,;1,459,;2,049,;0,862,;5,779,;4,692,;1,329,;2,527,;1,016,;4,84,;6,003,;1,906,;2,814,;1,443,;6,148,;4,593,;1,658,;2,047,;0,94
1716315273;21/05/2024;18:14:33;Izquierda;7,795,;5,378,;2,357,;3,028,;1,173,;4,931,;4,935,;2,451,;2,717,;1,183,;5,16,;3,202,;1,412,;2,031,;0,937,;4,208,;4,275,;1,915,;2,832,;1,179,;3,593,;4,034,;2,08,;3,467,;1,59,;3,276,;4,287,;1,377,;3,946,;3,013,;2,072,;4,465,;1,786,;2,5,;1,525,;3,998,;5,935,;0,899,;3,307,;1,561,;3,719,;1,638,;0,414,;1,603,;0,915,;1,843,;4,583,;6,504,;8,085,;4,998,;3,064,;3,022,;1,636,;1,932,;0,832,;5,634,;4,277,;1,569,;2,346,;0,942,;3,97,;4,636,;2,23,;2,559,;1,325,;5,531,;3,898,;1,991,;1,964,;0,861
1716315273;21/05/2024;18:14:33;Izquierda;6,479,;4,584,;2,545,;2,754,;1,098,;4,452,;4;2,716,;2,556,;1,202,;4,454,;2,709,;1,621,;1,895,;0,874,;3,871,;3,455,;2,143,;2,658,;1,13,;3,469,;3,204,;2,212,;3,347,;1,677,;3,228,;4,035,;1,131,;3,779,;2,531,;2,255,;3,51,;1,582,;2,349,;1,513,;4,368,;4,601,;0,714,;3,161,;1,531,;2,651,;1,408,;0,38,;1,459,;0,828,;2,076,;3,637,;6,718,;8,021,;4,523,;2,792,;2,524,;1,688,;1,8,;0,826,;5,306,;3,87,;1,74,;2,161,;0,888,;3,343,;3,623,;2,396,;2,296,;1,263,;4,984,;3,421,;2,2,;1,86,;0,82
1716315273;21/05/2024;18:14:33;Izquierda;5,286,;4,09,;2,564,;2,506,;1,081,;3,839,;3,442,;2,782,;2,414,;1,263,;3,703,;2,4,;1,73,;1,761,;0,858,;3,439,;2,936,;2,254,;2,486,;1,133,;3,265,;2,698,;2,238,;3,175,;1,798,;3,129,;3,848,;1,008,;3,437,;2,082,;2,38,;2,877,;1,393,;2,302,;1,569,;4,466,;3,514,;0,635,;2,915,;1,484,;1,828,;1,288,;0,364,;1,298,;0,734,;2,337,;3,121,;6,439,;7,756,;4,044,;2,513,;2,178,;1,625,;1,685,;0,833,;4,818,;3,513,;1,825,;2,029,;0,864,;2,947,;3,042,;2,385,;2,08,;1,259,;4,489,;3,105,;2,25,;1,761,;0,816
1716315273;21/05/2024;18:14:33;Izquierda;4,256,;3,817,;2,481,;2,335,;1,109,;3,181,;3,216,;2,716,;2,324,;1,348,;3,017,;2,251,;1,761,;1,652,;0,879,;2,999,;2,713,;2,28,;2,34,;1,174,;3,014,;2,479,;2,211,;2,964,;1,912,;3,086,;3,664,;1,037,;3,005,;1,757,;2,488,;2,579,;1,232,;2,326,;1,711,;4,319,;2,777,;0,709,;2,592,;1,434,;1,376,;1,255,;0,383,;1,165,;0,654,;2,611,;2,959,;5,738,;7,322,;3,682,;2,257,;2,018,;1,514,;1,597,;0,847,;4,237,;3,226,;1,859,;1,962,;0,864,;2,691,;2,81,;2,251,;1,93,;1,297,;4,039,;2,873,;2,163,;1,674,;0,839
1716315273;21/05/2024;18:14:33;Izquierda;3,421,;3,693,;2,416,;2,228,;1,158,;2,577,;3,194,;2,656,;2,268,;1,433,;2,46,;2,226,;1,786,;1,56,;0,916,;2,618,;2,7,;2,306,;2,2,;1,231,;2,747,;2,434,;2,248,;2,695,;1,983,;3,143,;3,405,;1,242,;2,6,;1,598,;2,645,;2,525,;1,136,;2,355,;1,906,;4,06,;2,365,;0,941,;2,237,;1,387,;1,229,;1,26,;0,444,;1,073,;0,597,;2,933,;3,01,;4,892,;6,801,;3,507,;2,044,;2,01,;1,438,;1,514,;0,862,;3,664,;3,018,;1,917,;1,923,;0,875,;2,507,;2,785,;2,102,;1,82,;1,353,;3,681,;2,699,;2,024,;1,583,;0,878
1716315273;21/05/2024;18:14:33;Izquierda;2,775,;3,667,;2,473,;2,133,;1,205,;2,104,;3,25,;2,729,;2,197,;1,5,;2,055,;2,277,;1,885,;1,456,;0,946,;2,327,;2,785,;2,416,;2,037,;1,276,;2,496,;2,467,;2,462,;2,348,;1,994,;3,323,;3,04,;1,629,;2,311,;1,599,;2,927,;2,577,;1,15,;2,323,;2,082,;3,826,;2,185,;1,283,;1,889,;1,348,;1,229,;1,262,;0,54,;1,014,;0,559,;3,33,;3,135,;4,201,;6,278,;3,518,;1,868,;2,079,;1,462,;1,403,;0,874,;3,162,;2,869,;2,063,;1,854,;0,884,;2,351,;2,827,;2,048,;1,708,;1,401,;3,456,;2,575,;1,931,;1,462,;0,921
1716315274;21/05/2024;18:14:34;Izquierda;2,376,;3,701,;2,667,;2,002,;1,233,;1,862,;3,3,;2,957,;2,067,;1,536,;1,839,;2,341,;2,069,;1,323,;0,953,;2,17,;2,868,;2,606,;1,83,;1,291,;2,315,;2,511,;2,836,;1,935,;1,947,;3,56,;2,595,;2,144,;2,161,;1,722,;3,32,;2,609,;1,282,;2,21,;2,167,;3,751,;2,151,;1,625,;1,578,;1,315,;1,244,;1,251,;0,642,;0,966,;0,526,;3,818,;3,253,;3,833,;5,837,;3,657,;1,769,;2,156,;1,58,;1,248,;0,878,;2,783,;2,747,;2,29,;1,718,;0,881,;2,288,;2,863,;2,127,;1,568,;1,426,;3,403,;2,498,;1,929,;1,301,;0,956
1716315274;21/05/2024;18:14:34;Izquierda;2,225,;3,728,;2,918,;1,831,;1,241,;1,839,;3,291,;3,258,;1,881,;1,54,;1,784,;2,355,;2,28,;1,173,;0,937,;2,091,;2,873,;2,802,;1,602,;1,277,;2,194,;2,521,;3,242,;1,509,;1,855,;3,708,;2,14,;2,7,;2,142,;1,915,;3,74,;2,572,;1,496,;2,047,;2,13,;3,804,;2,197,;1,85,;1,32,;1,29,;1,235,;1,222,;0,718,;0,915,;0,491,;4,351,;3,323,;3,785,;5,584,;3,841,;1,821,;2,189,;1,731,;1,075,;0,875,;2,553,;2,627,;2,521,;1,529,;0,866,;2,428,;2,854,;2,298,;1,419,;1,421,;3,468,;2,445,;1,987,;1,121,;0,976
1716315274;21/05/2024;18:14:34;Izquierda;2,222,;3,699,;3,147,;1,679,;1,246,;1,935,;3,199,;3,54,;1,699,;1,523,;1,81,;2,304,;2,457,;1,048,;0,91,;2,003,;2,785,;2,951,;1,414,;1,251,;2,1,;2,491,;3,569,;1,155,;1,741,;3,7,;1,762,;3,247,;2,247,;2,136,;4,065,;2,518,;1,789,;1,904,;2,004,;3,932,;2,288,;1,907,;1,124,;1,284,;1,218,;1,186,;0,764,;0,865,;0,465,;4,821,;3,315,;3,928,;5,628,;4,005,;2,039,;2,172,;1,86,;0,95,;0,871,;2,437,;2,522,;2,675,;1,352,;0,851,;2,775,;2,8,;2,508,;1,318,;1,397,;3,511,;2,389,;2,069,;0,97,;0,988
1716315274;21/05/2024;18:14:34;Izquierda;2,264,;3,561,;3,281,;1,605,;1,269,;2,067,;2,996,;3,706,;1,583,;1,504,;1,846,;2,177,;2,552,;0,984,;0,895,;1,861,;2,61,;3,025,;1,316,;1,241,;1,991,;2,411,;3,748,;0,942,;1,627,;3,514,;1,47,;3,739,;2,45,;2,365,;4,154,;2,463,;2,156,;1,845,;1,865,;3,986,;2,354,;1,816,;0,983,;1,313,;1,202,;1,145,;0,796,;0,821,;0,462,;5,081,;3,206,;4,099,;5,955,;4,135,;2,381,;2,099,;1,926,;0,929,;0,882,;2,394,;2,422,;2,7,;1,257,;0,854,;3,262,;2,696,;2,695,;1,318,;1,372,;3,405,;2,282,;2,139,;0,897,;1,003
1716315274;21/05/2024;18:14:34;Izquierda;2,298,;3,354,;3,304,;1,633,;1,322,;2,227,;2,749,;3,72,;1,558,;1,494,;1,859,;2,031,;2,559,;0,991,;0,908,;1,702,;2,454,;3,044,;1,314,;1,257,;1,873,;2,355,;3,772,;0,9,;1,528,;3,217,;1,331,;4,178,;2,703,;2,587,;3,958,;2,505,;2,587,;1,881,;1,779,;3,889,;2,471,;1,664,;0,897,;1,388,;1,199,;1,139,;0,838,;0,792,;0,49,;5,09,;3,092,;4,183,;6,42,;4,251,;2,75,;2,01,;1,929,;1,022,;0,918,;2,398,;2,36,;2,603,;1,275,;0,887,;3,769,;2,587,;2,824,;1,432,;1,363,;3,112,;2,128,;2,19,;0,919,;1,033
1716315274;21/05/2024;18:14:34;Izquierda;2,326,;3,236,;3,251,;1,737,;1,393,;2,464,;2,616,;3,611,;1,606,;1,491,;1,87,;1,991,;2,509,;1,048,;0,948,;1,631,;2,498,;3,055,;1,378,;1,29,;1,823,;2,477,;3,686,;1,016,;1,45,;2,917,;1,474,;4,555,;2,944,;2,788,;3,582,;2,808,;3,044,;1,983,;1,772,;3,693,;2,881,;1,562,;0,886,;1,505,;1,222,;1,251,;0,909,;0,785,;0,542,;4,98,;3,23,;4,181,;6,836,;4,39,;3,051,;2,015,;1,908,;1,194,;0,976,;2,457,;2,437,;2,442,;1,386,;0,947,;4,179,;2,594,;2,895,;1,63,;1,371,;2,709,;2,028,;2,23,;1,017,;1,073
1716315274;21/05/2024;18:14:34;Izquierda;2,38,;3,369,;3,166,;1,849,;1,454,;2,806,;2,74,;3,433,;1,675,;1,478,;1,927,;2,169,;2,439,;1,115,;0,998,;1,741,;2,868,;3,082,;1,45,;1,316,;1,971,;2,874,;3,544,;1,235,;1,389,;2,708,;1,942,;4,813,;3,114,;2,926,;3,211,;3,424,;3,446,;2,114,;1,81,;3,53,;3,78,;1,565,;0,95,;1,636,;1,272,;1,54,;0,999,;0,8,;0,596,;4,924,;3,869,;4,148,;7,047,;4,57,;3,198,;2,216,;1,889,;1,372,;1,036,;2,577,;2,747,;2,276,;1,52,;1,012,;4,389,;2,82,;2,907,;1,838,;1,381,;2,344,;2,1,;2,253,;1,138,;1,108
1716315274;21/05/2024;18:14:34;Izquierda;2,49,;3,817,;3,103,;1,876,;1,468,;3,22,;3,166,;3,246,;1,691,;1,435,;2,079,;2,594,;2,395,;1,134,;1,029,;2,056,;3,557,;3,139,;1,459,;1,311,;2,458,;3,54,;3,389,;1,457,;1,34,;2,628,;2,661,;4,885,;3,165,;2,946,;3,013,;4,24,;3,71,;2,24,;1,83,;3,533,;5,174,;1,699,;1,053,;1,741,;1,344,;1,994,;1,085,;0,819,;0,629,;5,039,;5,04,;4,149,;6,946,;4,743,;3,159,;2,628,;1,894,;1,464,;1,069,;2,748,;3,312,;2,162,;1,583,;1,052,;4,354,;3,268,;2,873,;1,958,;1,366,;2,148,;2,403,;2,259,;1,208,;1,112
1716315275;21/05/2024;18:14:35;Izquierda;2,65,;4,48,;3,107,;1,772,;1,409,;3,594,;3,785,;3,113,;1,615,;1,35,;2,305,;3,175,;2,408,;1,077,;1,017,;2,488,;4,39,;3,239,;1,374,;1,262,;3,317,;4,327,;3,253,;1,606,;1,292,;2,644,;3,433,;4,717,;3,075,;2,803,;3,027,;5,025,;3,789,;2,341,;1,773,;3,794,;6,792,;1,998,;1,148,;1,778,;1,432,;2,499,;1,146,;0,817,;0,623,;5,377,;6,461,;4,219,;6,52,;4,809,;2,969,;3,154,;1,939,;1,424,;1,049,;2,985,;4,054,;2,138,;1,522,;1,042,;4,094,;3,822,;2,826,;1,929,;1,303,;2,169,;2,883,;2,254,;1,183,;1,065
